timestamp,sample_mass
10/21/17 12:45,273.2
10/21/17 12:50,273.2
10/21/17 12:54,273.2
10/21/17 12:59,273.2
10/21/17 13:04,273.2
10/21/17 13:09,273.2
10/21/17 13:14,273.2
10/21/17 13:19,273.2
10/21/17 13:24,273.2
10/21/17 13:29,273.2
10/21/17 13:34,273.2
10/21/17 13:38,273.2
10/21/17 13:43,273.2
10/21/17 13:48,273.2
10/21/17 13:53,273.2
10/21/17 13:58,273.1
10/21/17 14:03,273.1
10/21/17 14:08,273.1
10/21/17 14:13,273.1
10/21/17 14:18,273.1
10/21/17 14:22,273.1
10/21/17 14:27,273.1
10/21/17 14:32,273.1
10/21/17 14:37,273.1
10/21/17 14:42,273.1
10/21/17 14:47,273.1
10/21/17 14:52,273.1
10/21/17 14:57,273.1
10/21/17 15:02,273.1
10/21/17 15:06,273.1
10/21/17 15:11,273.1
10/21/17 15:16,273.1
10/21/17 15:21,273.1
10/21/17 15:26,273.1
10/21/17 15:31,273
10/21/17 15:36,273
10/21/17 15:41,273
10/21/17 15:46,273
10/21/17 15:50,273
10/21/17 15:55,273
10/21/17 16:00,273
10/21/17 16:05,273
10/21/17 16:10,273
10/21/17 16:15,273
10/21/17 16:20,273
10/21/17 16:25,273
10/21/17 16:30,273
10/21/17 16:34,273
10/21/17 16:39,273
10/21/17 16:44,273
10/21/17 16:49,272.9
10/21/17 16:54,272.9
10/21/17 16:59,272.9
10/21/17 17:04,272.9
10/21/17 17:09,272.9
10/21/17 17:14,272.9
10/21/17 17:18,272.9
10/21/17 17:23,272.9
10/21/17 17:28,272.9
10/21/17 17:33,272.9
10/21/17 17:38,272.9
10/21/17 17:43,272.9
10/21/17 17:48,272.9
10/21/17 17:53,272.9
10/21/17 17:58,272.9
10/21/17 18:02,272.9
10/21/17 18:07,272.8
10/21/17 18:12,272.8
10/21/17 18:17,272.8
10/21/17 18:22,272.8
10/21/17 18:27,272.8
10/21/17 18:32,272.8
10/21/17 18:37,272.8
10/21/17 18:42,272.8
10/21/17 18:47,272.8
10/21/17 18:51,272.8
10/21/17 18:56,272.8
10/21/17 19:01,272.8
10/21/17 19:06,272.8
10/21/17 19:11,272.8
10/21/17 19:16,272.8
10/21/17 19:21,272.8
10/21/17 19:26,272.8
10/21/17 19:31,272.8
10/21/17 19:35,272.8
10/21/17 19:40,272.8
10/21/17 19:45,272.8
10/21/17 19:50,272.8
10/21/17 19:55,272.8
10/21/17 20:00,272.8
10/21/17 20:05,272.8
10/21/17 20:10,272.7
10/21/17 20:15,272.7
10/21/17 20:19,272.7
10/21/17 20:24,272.7
10/21/17 20:29,272.7
10/21/17 20:34,272.7
10/21/17 20:39,272.7
10/21/17 20:44,272.7
10/21/17 20:49,272.7
10/21/17 20:54,272.7
10/21/17 20:59,272.7
10/21/17 21:03,272.7
10/21/17 21:08,272.7
10/21/17 21:13,272.7
10/21/17 21:18,272.7
10/21/17 21:23,272.7
10/21/17 21:28,272.7
10/21/17 21:33,272.7
10/21/17 21:38,272.7
10/21/17 21:43,272.7
10/21/17 21:47,272.6
10/21/17 21:52,272.6
10/21/17 21:57,272.6
10/21/17 22:02,272.6
10/21/17 22:07,272.6
10/21/17 22:12,272.6
10/21/17 22:17,272.6
10/21/17 22:22,272.6
10/21/17 22:27,272.6
10/21/17 22:31,272.6
10/21/17 22:36,272.6
10/21/17 22:41,272.6
10/21/17 22:46,272.6
10/21/17 22:51,272.6
10/21/17 22:56,272.6
10/21/17 23:01,272.6
10/21/17 23:06,272.6
10/21/17 23:11,272.5
10/21/17 23:15,272.5
10/21/17 23:20,272.5
10/21/17 23:25,272.5
10/21/17 23:30,272.5
10/21/17 23:35,272.5
10/21/17 23:40,272.5
10/21/17 23:45,272.5
10/21/17 23:50,272.5
10/21/17 23:55,272.5
10/21/17 23:59,272.5
10/22/17 0:04,272.5
10/22/17 0:09,272.5
10/22/17 0:14,272.5
10/22/17 0:19,272.5
10/22/17 0:24,272.5
10/22/17 0:29,272.5
10/22/17 0:34,272.5
10/22/17 0:39,272.5
10/22/17 0:43,272.5
10/22/17 0:48,272.5
10/22/17 0:53,272.5
10/22/17 0:58,272.5
10/22/17 1:03,272.5
10/22/17 1:08,272.5
10/22/17 1:13,272.5
10/22/17 1:18,272.5
10/22/17 1:23,272.5
10/22/17 1:27,272.4
10/22/17 1:32,272.4
10/22/17 1:37,272.4
10/22/17 1:42,272.4
10/22/17 1:47,272.4
10/22/17 1:52,272.4
10/22/17 1:57,272.4
10/22/17 2:02,272.4
10/22/17 2:07,272.4
10/22/17 2:11,272.4
10/22/17 2:16,272.4
10/22/17 2:21,272.4
10/22/17 2:26,272.4
10/22/17 2:31,272.4
10/22/17 2:36,272.4
10/22/17 2:41,272.4
10/22/17 2:46,272.4
10/22/17 2:51,272.4
10/22/17 2:55,272.4
10/22/17 3:00,272.4
10/22/17 3:05,272.4
10/22/17 3:10,272.4
10/22/17 3:15,272.3
10/22/17 3:20,272.3
10/22/17 3:25,272.3
10/22/17 3:30,272.3
10/22/17 3:35,272.3
10/22/17 3:39,272.3
10/22/17 3:44,272.3
10/22/17 3:49,272.3
10/22/17 3:54,272.3
10/22/17 3:59,272.3
10/22/17 4:04,272.3
10/22/17 4:09,272.3
10/22/17 4:14,272.3
10/22/17 4:19,272.3
10/22/17 4:23,272.3
10/22/17 4:28,272.3
10/22/17 4:33,272.3
10/22/17 4:38,272.3
10/22/17 4:43,272.3
10/22/17 4:48,272.3
10/22/17 4:53,272.3
10/22/17 4:58,272.3
10/22/17 5:03,272.3
10/22/17 5:07,272.3
10/22/17 5:12,272.3
10/22/17 5:17,272.2
10/22/17 5:22,272.2
10/22/17 5:27,272.2
10/22/17 5:32,272.2
10/22/17 5:37,272.2
10/22/17 5:42,272.2
10/22/17 5:47,272.2
10/22/17 5:51,272.2
10/22/17 5:56,272.2
10/22/17 6:01,272.2
10/22/17 6:06,272.2
10/22/17 6:11,272.2
10/22/17 6:16,272.2
10/22/17 6:21,272.2
10/22/17 6:26,272.2
10/22/17 6:31,272.2
10/22/17 6:35,272.2
10/22/17 6:40,272.2
10/22/17 6:45,272.2
10/22/17 6:50,272.2
10/22/17 6:55,272.2
10/22/17 7:00,272.2
10/22/17 7:05,272.2
10/22/17 7:10,272.2
10/22/17 7:15,272.2
10/22/17 7:19,272.2
10/22/17 7:24,272.2
10/22/17 7:29,272.2
10/22/17 7:34,272.2
10/22/17 7:39,272.2
10/22/17 7:44,272.2
10/22/17 7:49,272.2
10/22/17 7:54,272.1
10/22/17 7:59,272.1
10/22/17 8:03,272.1
10/22/17 8:08,272.1
10/22/17 8:13,272.1
10/22/17 8:18,272.1
10/22/17 8:23,272.1
10/22/17 8:28,272.1
10/22/17 8:33,272.1
10/22/17 8:38,272.1
10/22/17 8:43,272.1
10/22/17 8:47,272.1
10/22/17 8:52,272.1
10/22/17 8:57,272.1
10/22/17 9:02,272.1
10/22/17 9:07,272.1
10/22/17 9:12,272.1
10/22/17 9:17,272.1
10/22/17 9:22,272.1
10/22/17 9:27,272.1
10/22/17 9:31,272.1
10/22/17 9:36,272.1
10/22/17 9:41,272.1
10/22/17 9:46,272.1
10/22/17 9:51,272.1
10/22/17 9:56,272.1
10/22/17 10:01,272.1
10/22/17 10:06,272
10/22/17 10:11,272
10/22/17 10:15,272
10/22/17 10:20,272
10/22/17 10:25,272
10/22/17 10:30,272
10/22/17 10:35,272
10/22/17 10:40,272
10/22/17 10:45,272
10/22/17 10:50,272
10/22/17 10:55,272
10/22/17 10:59,272
10/22/17 11:04,272
10/22/17 11:09,272
10/22/17 11:14,272
10/22/17 11:19,272
10/22/17 11:24,272
10/22/17 11:29,272
10/22/17 11:34,272
10/22/17 11:39,272
10/22/17 11:43,272
10/22/17 11:48,272
10/22/17 11:53,272
10/22/17 11:58,272
10/22/17 12:03,272
10/22/17 12:08,272
10/22/17 12:13,272
10/22/17 12:18,272
10/22/17 12:23,272
10/22/17 12:27,272
10/22/17 12:32,271.9
10/22/17 12:37,271.9
10/22/17 12:42,271.9
10/22/17 12:47,271.9
10/22/17 12:52,271.9
10/22/17 12:57,271.9
10/22/17 13:02,271.9
10/22/17 13:07,271.9
10/22/17 13:11,271.9
10/22/17 13:16,271.9
10/22/17 13:21,271.9
10/22/17 13:26,271.9
10/22/17 13:31,271.9
10/22/17 13:36,271.9
10/22/17 13:41,271.9
10/22/17 13:46,271.9
10/22/17 13:51,271.9
10/22/17 13:55,271.9
10/22/17 14:00,271.9
10/22/17 14:05,271.9
10/22/17 14:10,271.9
10/22/17 14:15,271.9
10/22/17 14:20,271.9
10/22/17 14:25,271.9
10/22/17 14:30,271.9
10/22/17 14:35,271.9
10/22/17 14:39,271.9
10/22/17 14:44,271.9
10/22/17 14:49,271.9
10/22/17 14:54,271.9
10/22/17 14:59,271.9
10/22/17 15:04,271.9
10/22/17 15:09,271.9
10/22/17 15:14,271.9
10/22/17 15:19,271.9
10/22/17 15:23,271.9
10/22/17 15:28,271.9
10/22/17 15:33,271.9
10/22/17 15:38,271.9
10/22/17 15:43,271.9
10/22/17 15:48,271.9
10/22/17 15:53,271.9
10/22/17 15:58,271.9
10/22/17 16:03,271.9
10/22/17 16:08,271.8
10/22/17 16:12,271.8
10/22/17 16:17,271.8
10/22/17 16:22,271.8
10/22/17 16:27,271.8
10/22/17 16:32,271.8
10/22/17 16:37,271.8
10/22/17 16:42,271.8
10/22/17 16:47,271.8
10/22/17 16:52,271.8
10/22/17 16:56,271.8
10/22/17 17:01,271.8
10/22/17 17:06,271.8
10/22/17 17:11,271.8
10/22/17 17:16,271.8
10/22/17 17:21,271.8
10/22/17 17:26,271.8
10/22/17 17:31,271.8
10/22/17 17:36,271.8
10/22/17 17:40,271.8
10/22/17 17:45,271.8
10/22/17 17:50,271.8
10/22/17 17:55,271.8
10/22/17 18:00,271.8
10/22/17 18:05,271.8
10/22/17 18:10,271.8
10/22/17 18:15,271.8
10/22/17 18:20,271.8
10/22/17 18:24,271.8
10/22/17 18:29,271.8
10/22/17 18:34,271.8
10/22/17 18:39,271.8
10/22/17 18:44,271.8
10/22/17 18:49,271.8
10/22/17 18:54,271.8
10/22/17 18:59,271.8
10/22/17 19:04,271.8
10/22/17 19:08,271.8
10/22/17 19:13,271.8
10/22/17 19:18,271.8
10/22/17 19:23,271.8
10/22/17 19:28,271.8
10/22/17 19:33,271.8
10/22/17 19:38,271.8
10/22/17 19:43,271.7
10/22/17 19:48,271.7
10/22/17 19:52,271.7
10/22/17 19:57,271.7
10/22/17 20:02,271.7
10/22/17 20:07,271.7
10/22/17 20:16,271.7
10/22/17 20:21,271.7
10/22/17 20:26,271.7
10/22/17 20:31,271.7
10/22/17 20:36,271.7
10/22/17 20:40,271.7
10/22/17 20:45,271.7
10/22/17 20:50,271.7
10/22/17 20:55,271.7
10/22/17 21:00,271.7
10/22/17 21:05,271.7
10/22/17 21:10,271.7
10/22/17 21:15,271.7
10/22/17 21:20,271.7
10/22/17 21:24,271.7
10/22/17 21:29,271.7
10/22/17 21:34,271.7
10/22/17 21:39,271.7
10/22/17 21:44,271.7
10/22/17 21:49,271.7
10/22/17 21:54,271.7
10/22/17 21:59,271.7
10/22/17 22:04,271.7
10/22/17 22:08,271.7
10/22/17 22:13,271.7
10/22/17 22:18,271.7
10/22/17 22:23,271.7
10/22/17 22:28,271.7
10/22/17 22:33,271.7
10/22/17 22:38,271.7
10/22/17 22:43,271.7
10/22/17 22:48,271.7
10/22/17 22:52,271.7
10/23/17 0:29,271.7
10/23/17 1:09,271.7
10/23/17 1:14,271.7
10/23/17 1:19,271.7
10/23/17 1:24,271.7
10/23/17 1:29,271.7
10/23/17 1:33,271.7
10/23/17 1:38,271.7
10/23/17 1:43,271.7
10/23/17 1:48,271.7
10/23/17 1:53,271.7
10/23/17 1:58,271.7
10/23/17 2:03,271.7
10/23/17 2:08,271.7
10/23/17 2:13,271.7
10/23/17 2:17,271.7
10/23/17 2:22,271.7
10/23/17 2:27,271.7
10/23/17 2:32,271.7
10/23/17 2:37,271.7
10/23/17 2:42,271.7
10/23/17 2:47,271.7
10/23/17 2:52,271.7
10/23/17 2:57,271.7
10/23/17 3:01,271.7
10/23/17 3:06,271.7
10/23/17 3:11,271.7
10/23/17 3:16,271.7
10/23/17 3:21,271.7
10/23/17 3:26,271.7
10/23/17 3:31,271.7
10/23/17 3:36,271.7
10/23/17 3:41,271.7
10/23/17 3:45,271.7
10/23/17 3:50,271.7
10/23/17 3:55,271.7
10/23/17 4:00,271.7
10/23/17 4:05,271.7
10/23/17 4:10,271.7
10/23/17 4:15,271.7
10/23/17 4:20,271.7
10/23/17 4:25,271.7
10/23/17 4:29,271.7
10/23/17 4:34,271.7
10/23/17 4:39,271.7
10/23/17 4:44,271.7
10/23/17 4:49,271.7
10/23/17 4:54,271.7
10/23/17 4:59,271.7
10/23/17 5:04,271.7
10/23/17 5:09,271.7
10/23/17 5:13,271.7
10/23/17 5:18,271.7
10/23/17 5:23,271.7
10/23/17 5:28,271.7
10/23/17 5:33,271.7
10/23/17 5:38,271.6
10/23/17 5:43,271.6
10/23/17 5:48,271.6
10/23/17 5:53,271.6
10/23/17 5:57,271.6
10/23/17 6:02,271.6
10/23/17 6:07,271.6
10/23/17 6:12,271.6
10/23/17 6:17,271.6
10/23/17 6:22,271.6
10/23/17 6:27,271.6
10/23/17 6:32,271.6
10/23/17 6:37,271.7
10/23/17 6:41,271.7
10/23/17 6:46,271.7
10/23/17 6:51,271.7
10/23/17 6:56,271.7
10/23/17 7:01,271.7
10/23/17 7:06,271.7
10/23/17 7:11,271.6
10/23/17 7:16,271.6
10/23/17 7:21,271.6
10/23/17 7:25,271.6
10/23/17 7:30,271.6
10/23/17 7:35,271.6
10/23/17 7:40,271.6
10/23/17 7:45,271.6
10/23/17 7:50,271.6
10/23/17 7:55,271.6
10/23/17 8:00,271.6
10/23/17 8:05,271.6
10/23/17 8:09,271.6
10/23/17 8:14,271.6
10/23/17 8:19,271.6
10/23/17 8:24,271.6
10/23/17 8:29,271.6
10/23/17 8:34,271.6
10/23/17 8:39,271.6
10/23/17 8:44,271.6
10/23/17 8:49,271.6
10/23/17 8:53,271.6
10/23/17 8:58,271.6
10/23/17 9:03,271.6
10/23/17 9:08,271.6
10/23/17 9:13,271.6
10/23/17 9:18,271.6
10/23/17 9:23,271.6
10/23/17 9:28,271.6
10/23/17 9:33,271.6
10/23/17 9:37,271.6
10/23/17 9:42,271.6
10/23/17 9:47,271.6
10/23/17 9:52,271.6
10/23/17 9:57,271.6
10/23/17 10:02,271.6
10/23/17 10:07,271.6
10/23/17 10:12,271.6
10/23/17 10:17,271.6
10/23/17 10:21,271.6
10/23/17 10:26,271.6
10/23/17 10:31,271.6
10/23/17 10:36,271.6
10/23/17 10:41,271.6
10/23/17 10:46,271.6
10/23/17 10:51,271.6
10/23/17 10:56,271.6
10/23/17 11:01,271.6
10/23/17 11:05,271.6
10/23/17 11:10,271.6
10/23/17 11:15,271.6
10/23/17 11:20,271.6
10/23/17 11:25,271.6
10/23/17 11:30,271.6
10/23/17 11:35,271.6
10/23/17 11:40,271.6
10/23/17 11:45,271.6
10/23/17 11:49,271.6
10/23/17 11:54,271.6
10/23/17 11:59,271.6
10/23/17 12:04,271.6
10/23/17 12:09,271.6
10/23/17 12:14,271.6
10/23/17 12:19,271.6
10/23/17 12:24,271.6
10/23/17 12:29,271.6
10/23/17 12:33,271.6
10/23/17 12:38,271.6
10/23/17 12:43,271.6
10/23/17 12:48,271.6
10/23/17 12:53,271.6
10/23/17 12:58,271.6
10/23/17 13:03,271.6
10/23/17 13:08,271.6
10/23/17 13:13,271.6
10/23/17 13:17,271.6
10/23/17 13:22,271.6
10/23/17 13:27,271.6
10/23/17 13:32,271.6
10/23/17 13:37,271.6
10/23/17 13:42,271.6
10/23/17 13:47,271.6
10/23/17 13:52,271.6
10/23/17 13:57,271.6
10/23/17 14:01,271.6
10/23/17 14:06,271.6
10/23/17 14:11,271.6
10/23/17 14:16,271.6
10/23/17 14:21,271.6
10/23/17 14:26,271.6
10/23/17 14:31,271.6
10/23/17 14:36,271.6
10/23/17 14:41,271.6
10/23/17 14:45,271.6
10/23/17 14:50,271.6
10/23/17 14:55,271.6
10/23/17 15:00,271.6
10/23/17 15:05,271.6
10/23/17 15:10,271.6
10/23/17 15:15,271.6
10/23/17 15:20,271.6
10/23/17 15:25,271.6
10/23/17 15:29,271.6
10/23/17 15:34,271.6
10/23/17 15:39,271.6
10/23/17 15:44,271.6
10/23/17 15:49,271.6
10/23/17 15:54,271.6
10/23/17 15:59,271.6
10/23/17 16:04,271.6
10/23/17 16:09,271.6
10/23/17 16:13,271.6
10/23/17 16:18,271.6
10/23/17 16:23,271.6
10/23/17 16:28,271.6
10/23/17 16:33,271.6
10/23/17 16:38,271.6
10/23/17 16:43,271.6
10/23/17 16:48,271.6
10/23/17 16:53,271.6
10/23/17 16:58,271.6
10/23/17 17:02,271.6
10/23/17 17:07,271.6
10/23/17 17:12,271.6
10/23/17 17:17,271.6
10/23/17 17:22,271.6
10/23/17 17:27,271.6
10/23/17 17:32,271.6
10/23/17 17:37,271.6
10/23/17 17:42,271.6
10/23/17 17:46,271.6
10/23/17 17:51,271.6
10/23/17 17:56,271.6
10/23/17 18:01,271.6
10/23/17 18:06,271.6
10/23/17 18:11,271.6
10/23/17 18:16,271.6
10/23/17 18:21,271.6
10/23/17 18:26,271.6
10/23/17 18:30,271.6
10/23/17 18:35,271.6
10/23/17 18:40,271.6
10/23/17 18:45,271.6
10/23/17 18:50,271.6
10/23/17 18:55,271.6
10/23/17 19:00,271.6
10/23/17 19:05,271.6
10/23/17 19:10,271.6
10/23/17 19:14,271.6
10/23/17 19:19,271.6
10/23/17 19:24,271.7
10/23/17 19:29,271.7
10/23/17 19:34,271.7
10/23/17 19:39,271.7
10/23/17 19:44,271.7
10/23/17 19:49,271.7
10/23/17 19:54,271.7
10/23/17 19:58,271.7
10/23/17 20:03,271.7
10/23/17 20:08,271.7
10/23/17 20:13,271.7
10/23/17 20:18,271.7
10/23/17 20:23,271.7
10/23/17 20:28,271.7
10/23/17 20:33,271.7
10/23/17 20:38,271.7
10/23/17 20:42,271.7
10/23/17 20:47,271.7
10/23/17 20:52,271.7
10/23/17 20:57,271.7
10/23/17 21:02,271.7
10/23/17 21:07,271.7
10/23/17 21:12,271.7
10/23/17 21:17,271.7
10/23/17 21:22,271.7
10/23/17 21:26,271.7
10/23/17 21:31,271.7
10/23/17 21:36,271.7
10/23/17 21:41,271.7
10/23/17 21:46,271.7
10/23/17 21:51,271.7
10/23/17 21:56,271.7
10/23/17 22:01,271.7
10/23/17 22:06,271.7
10/23/17 22:10,271.7
10/23/17 22:15,271.7
10/23/17 22:20,271.7
10/23/17 22:25,271.7
10/23/17 22:30,271.7
10/23/17 22:35,271.7
10/23/17 22:40,271.7
10/23/17 22:45,271.7
10/23/17 22:50,271.7
10/23/17 22:54,271.7
10/23/17 22:59,271.7
10/23/17 23:04,271.7
10/23/17 23:09,271.7
10/23/17 23:14,271.7
10/23/17 23:19,271.7
10/23/17 23:24,271.7
10/23/17 23:29,271.7
10/23/17 23:34,271.7
10/23/17 23:38,271.7
10/23/17 23:43,271.7
10/23/17 23:48,271.7
10/23/17 23:53,271.7
10/23/17 23:58,271.7
10/24/17 0:03,271.7
10/24/17 0:08,271.7
10/24/17 0:13,271.7
10/24/17 0:18,271.7
10/24/17 0:22,271.7
10/24/17 0:27,271.7
10/24/17 0:32,271.7
10/24/17 0:37,271.7
10/24/17 0:42,271.7
10/24/17 0:47,271.7
10/24/17 0:52,271.7
10/24/17 0:57,271.7
10/24/17 1:02,271.7
10/24/17 1:06,271.7
10/24/17 1:11,271.7
10/24/17 1:16,271.7
10/24/17 1:21,271.7
10/24/17 1:26,271.7
10/24/17 1:31,271.7
10/24/17 1:36,271.7
10/24/17 1:41,271.7
10/24/17 1:46,271.7
10/24/17 1:50,271.7
10/24/17 1:55,271.7
10/24/17 2:00,271.7
10/24/17 2:05,271.7
10/24/17 2:10,271.7
10/24/17 2:15,271.7
10/24/17 2:20,271.7
10/24/17 2:25,271.7
10/24/17 2:30,271.7
10/24/17 2:34,271.7
10/24/17 2:39,271.7
10/24/17 2:44,271.7
10/24/17 2:49,271.7
10/24/17 2:54,271.7
10/24/17 2:59,271.7
10/24/17 3:04,271.7
10/24/17 3:09,271.7
10/24/17 3:14,271.7
10/24/17 3:18,271.7
10/24/17 3:23,271.7
10/24/17 3:28,271.7
10/24/17 3:33,271.7
10/24/17 3:38,271.7
10/24/17 3:43,271.7
10/24/17 3:48,271.7
10/24/17 3:53,271.7
10/24/17 3:58,271.7
10/24/17 4:02,271.7
10/24/17 4:07,271.7
10/24/17 4:12,271.7
10/24/17 4:17,271.7
10/24/17 4:22,271.7
10/24/17 4:27,271.7
10/24/17 4:32,271.7
10/24/17 4:37,271.7
10/24/17 4:42,271.7
10/24/17 4:46,271.7
10/24/17 4:51,271.7
10/24/17 4:56,271.7
10/24/17 5:01,271.7
10/24/17 5:06,271.7
10/24/17 5:11,271.7
10/24/17 5:16,271.7
10/24/17 5:21,271.7
10/24/17 5:26,271.7
10/24/17 5:30,271.7
10/24/17 5:35,271.7
10/24/17 5:45,271.7
10/24/17 5:50,271.7
10/24/17 5:55,271.7
10/24/17 6:00,271.7
10/24/17 6:05,271.7
10/24/17 6:10,271.7
10/24/17 6:15,271.7
10/24/17 6:20,271.7
10/24/17 6:25,271.7
10/24/17 6:29,271.7
10/24/17 6:34,271.7
10/24/17 6:39,271.7
10/24/17 6:44,271.7
10/24/17 6:49,271.7
10/24/17 6:54,271.7
10/24/17 6:59,271.7
10/24/17 7:04,271.7
10/24/17 7:09,271.7
10/24/17 7:13,271.7
10/24/17 7:18,271.7
10/24/17 7:23,271.7
10/24/17 7:28,271.7
10/24/17 7:33,271.7
10/24/17 7:38,271.7
10/24/17 7:43,271.7
10/24/17 7:48,271.7
10/24/17 7:53,271.7
10/24/17 7:57,271.7
10/24/17 8:02,271.7
10/24/17 8:07,271.7
10/24/17 8:12,271.7
10/24/17 8:17,271.7
10/24/17 8:22,271.7
10/24/17 8:27,271.7
10/24/17 8:32,271.7
10/24/17 8:37,271.7
10/24/17 8:41,271.7
10/24/17 8:46,271.7
10/24/17 8:51,271.7
10/24/17 9:02,271.7
10/24/17 10:00,271.7
10/24/17 10:05,271.7
10/24/17 11:10,271.7
10/24/17 11:15,271.7
10/24/17 11:20,271.7
10/24/17 11:25,271.7
10/24/17 11:30,271.7
10/24/17 11:35,271.7
10/24/17 11:40,271.7
10/24/17 11:45,271.7
10/24/17 11:49,271.7
10/24/17 11:54,271.7
10/24/17 11:59,271.7
10/24/17 12:04,271.7
10/24/17 12:09,271.7